strategy,day,query_source_s1_id,query_candidate_id,query_index,query_strategy,context_rows,context_win_rate,primary_rows,secondary_rows,distinct_context_days,top_index_counts,top_strategy_counts,min_distance,median_distance,max_distance,latency_sec
random_256,2026-06-05,3413,BEAR_PUT_BNF_53300_54300_W1000,BNF,BEAR_PUT,256,0.578125,8,248,3,"[[""NF"", 234], [""BNF"", 22]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 113], [""BEAR_PUT"", 13]]",,,,11.561928225000884
random_256,2026-06-05,3410,BEAR_PUT_BNF_53600_54400_W800,BNF,BEAR_PUT,256,0.578125,8,248,3,"[[""NF"", 234], [""BNF"", 22]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 113], [""BEAR_PUT"", 13]]",,,,11.561928225000884
random_256,2026-06-05,3406,BEAR_PUT_NF_23150_23400_W250,NF,BEAR_PUT,256,0.578125,8,248,3,"[[""NF"", 234], [""BNF"", 22]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 113], [""BEAR_PUT"", 13]]",,,,11.561928225000884
random_256,2026-06-05,3404,BEAR_PUT_BNF_53700_54500_W800,BNF,BEAR_PUT,256,0.578125,8,248,3,"[[""NF"", 234], [""BNF"", 22]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 113], [""BEAR_PUT"", 13]]",,,,11.561928225000884
random_256,2026-06-05,3397,BEAR_PUT_NF_23250_23500_W250,NF,BEAR_PUT,256,0.578125,8,248,3,"[[""NF"", 234], [""BNF"", 22]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 113], [""BEAR_PUT"", 13]]",,,,11.561928225000884
random_256,2026-06-05,3391,BEAR_PUT_BNF_54000_54800_W800,BNF,BEAR_PUT,256,0.578125,8,248,3,"[[""NF"", 234], [""BNF"", 22]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 113], [""BEAR_PUT"", 13]]",,,,11.561928225000884
random_256,2026-06-05,3385,BEAR_PUT_NF_23250_23450_W200,NF,BEAR_PUT,256,0.578125,8,248,3,"[[""NF"", 234], [""BNF"", 22]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 113], [""BEAR_PUT"", 13]]",,,,11.561928225000884
random_256,2026-06-05,3381,BEAR_PUT_BNF_53800_54600_W800,BNF,BEAR_PUT,256,0.578125,8,248,3,"[[""NF"", 234], [""BNF"", 22]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 113], [""BEAR_PUT"", 13]]",,,,11.561928225000884
random_256,2026-06-05,3373,BEAR_PUT_NF_23200_23450_W250,NF,BEAR_PUT,256,0.578125,8,248,3,"[[""NF"", 234], [""BNF"", 22]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 113], [""BEAR_PUT"", 13]]",,,,11.561928225000884
random_256,2026-06-05,3368,BEAR_PUT_BNF_53800_54600_W800,BNF,BEAR_PUT,256,0.578125,8,248,3,"[[""NF"", 234], [""BNF"", 22]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 113], [""BEAR_PUT"", 13]]",,,,11.561928225000884
random_256,2026-06-05,3366,BEAR_PUT_NF_23250_23400_W150,NF,BEAR_PUT,256,0.578125,8,248,3,"[[""NF"", 234], [""BNF"", 22]]","[[""BULL_PUT"", 130], [""BEAR_CALL"", 113], [""BEAR_PUT"", 13]]",,,,11.561928225000884
