strategy,day,query_source_s1_id,query_candidate_id,query_index,query_strategy,context_rows,context_win_rate,primary_rows,secondary_rows,distinct_context_days,top_index_counts,top_strategy_counts,min_distance,median_distance,max_distance,latency_sec
recent_256,2026-07-01,10110,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10100,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10090,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10080,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10070,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10060,BEAR_CALL_BNF_58500_59100_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10050,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10040,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10030,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10020,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10010,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,10000,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9990,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9980,BEAR_CALL_BNF_58400_59000_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9970,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9960,BEAR_CALL_BNF_58500_59100_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9950,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9940,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9930,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9920,BEAR_CALL_BNF_58400_59000_W600,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
recent_256,2026-07-01,9910,BEAR_CALL_BNF_58500_59000_W500,BNF,BEAR_CALL,256,0.85546875,20,236,1,"[[""BNF"", 233], [""NF"", 23]]","[[""BEAR_CALL"", 168], [""BULL_PUT"", 88]]",,,,11.51781187099914
