snapshot_id,day,menu_size_real,context_rows,context_win_rate_pnl_positive,model_pick_id,model_pick_role,model_pick_strategy,model_predicted_pnl,model_pick_pnl,brain_primary_id,brain_primary_strategy,brain_primary_pnl,menu_avg_pnl_including_no_trade,oracle_pick_id,oracle_pick_strategy,oracle_pnl_including_no_trade,latency_sec
1107,2026-06-17,4,256,0.55859375,BEAR_PUT_BNF_56900_57500_W600,secondary,BEAR_PUT,35.20832824707031,-634.5,BEAR_PUT_BNF_56500_57500_W1000,BEAR_PUT,-1008.0,-594.9,__NO_TRADE__,NO_TRADE,0.0,10.172287547997257
1108,2026-06-17,4,256,0.55859375,BEAR_PUT_NF_23800_24100_W300,primary,BEAR_PUT,265.7391052246094,-188.5,BEAR_PUT_NF_23800_24100_W300,BEAR_PUT,-188.5,-498.2,__NO_TRADE__,NO_TRADE,0.0,10.172287547997257
1109,2026-06-17,4,256,0.55859375,BEAR_PUT_NF_23800_24100_W300,primary,BEAR_PUT,266.4573059082031,-188.5,BEAR_PUT_NF_23800_24100_W300,BEAR_PUT,-188.5,-473.0,__NO_TRADE__,NO_TRADE,0.0,10.172287547997257
1393,2026-06-22,11,256,0.6328125,BULL_PUT_BNF_57400_56600_W800,secondary,BULL_PUT,300.609375,453.0,BEAR_CALL_NF_24250_24400_W150,BEAR_CALL,224.25,10.125,BULL_PUT_BNF_57400_56600_W800,BULL_PUT,453.0,11.37328478800191
1394,2026-06-22,11,256,0.6328125,BULL_PUT_BNF_57400_56600_W800,secondary,BULL_PUT,300.14306640625,375.0,BULL_PUT_NF_24000_23850_W150,BULL_PUT,-13.0,19.833333333333332,BULL_PUT_BNF_57400_56600_W800,BULL_PUT,375.0,11.37328478800191
1395,2026-06-22,12,256,0.6328125,BULL_PUT_BNF_57400_56600_W800,secondary,BULL_PUT,299.7276916503906,337.5,BULL_PUT_NF_24000_23850_W150,BULL_PUT,-45.5,55.61538461538461,BULL_PUT_BNF_57400_56600_W800,BULL_PUT,337.5,11.37328478800191
1396,2026-06-22,11,256,0.6328125,BULL_PUT_BNF_57400_56600_W800,secondary,BULL_PUT,296.9335021972656,156.0,BEAR_CALL_NF_24250_24400_W150,BEAR_CALL,406.25,90.375,BEAR_CALL_NF_24250_24450_W200,BEAR_CALL,471.25,11.37328478800191
1397,2026-06-22,12,256,0.6328125,BULL_PUT_BNF_57400_56600_W800,secondary,BULL_PUT,298.4817810058594,153.0,BEAR_CALL_NF_24250_24400_W150,BEAR_CALL,399.75,66.76923076923077,BEAR_CALL_NF_24250_24450_W200,BEAR_CALL,455.0,11.37328478800191
1398,2026-06-22,12,256,0.6328125,BULL_PUT_BNF_57500_56700_W800,secondary,BULL_PUT,302.24639892578125,15.0,BULL_PUT_NF_24000_23850_W150,BULL_PUT,-143.0,78.21153846153847,BEAR_CALL_NF_24250_24450_W200,BEAR_CALL,438.75,11.37328478800191
1399,2026-06-22,11,256,0.6328125,BULL_PUT_BNF_57400_56600_W800,secondary,BULL_PUT,297.23809814453125,16.5,BEAR_CALL_NF_24250_24400_W150,BEAR_CALL,390.0,121.10416666666667,BEAR_CALL_NF_24250_24450_W200,BEAR_CALL,445.25,11.37328478800191
1400,2026-06-22,2,256,0.6328125,BEAR_CALL_NF_24250_24450_W200,secondary,BEAR_CALL,202.01809692382812,516.75,BEAR_CALL_NF_24250_24400_W150,BEAR_CALL,448.5,321.75,BEAR_CALL_NF_24250_24450_W200,BEAR_CALL,516.75,11.37328478800191
1401,2026-06-22,2,256,0.6328125,BEAR_CALL_NF_24250_24450_W200,secondary,BEAR_CALL,205.05023193359375,325.0,BEAR_CALL_NF_24250_24400_W150,BEAR_CALL,286.0,203.66666666666666,BEAR_CALL_NF_24250_24450_W200,BEAR_CALL,325.0,11.37328478800191
1402,2026-06-22,2,256,0.6328125,BEAR_CALL_NF_24250_24450_W200,secondary,BEAR_CALL,200.1988067626953,455.0,BEAR_CALL_NF_24250_24400_W150,BEAR_CALL,399.75,284.9166666666667,BEAR_CALL_NF_24250_24450_W200,BEAR_CALL,455.0,11.37328478800191
1403,2026-06-22,2,256,0.6328125,BEAR_CALL_NF_24250_24400_W150,primary,BEAR_CALL,99.71036529541016,71.5,BEAR_CALL_NF_24250_24400_W150,BEAR_CALL,71.5,13.0,BEAR_CALL_NF_24250_24400_W150,BEAR_CALL,71.5,11.37328478800191
1404,2026-06-22,2,256,0.6328125,__NO_TRADE__,synthetic_no_trade,NO_TRADE,3.008045196533203,0.0,BULL_PUT_NF_24000_23850_W150,BULL_PUT,159.25,109.41666666666667,BULL_PUT_NF_24000_23800_W200,BULL_PUT,169.0,11.37328478800191
1405,2026-06-22,1,256,0.6328125,__NO_TRADE__,synthetic_no_trade,NO_TRADE,2.9146881103515625,0.0,BULL_PUT_NF_24000_23850_W150,BULL_PUT,3.25,1.625,BULL_PUT_NF_24000_23850_W150,BULL_PUT,3.25,11.37328478800191
1406,2026-06-22,3,256,0.6328125,BEAR_CALL_NF_24200_24450_W250,secondary,BEAR_CALL,269.9261169433594,-120.25,BEAR_CALL_NF_24200_24350_W150,BEAR_CALL,-100.75,-83.6875,__NO_TRADE__,NO_TRADE,0.0,11.37328478800191
1411,2026-06-23,9,256,0.69921875,BULL_PUT_BNF_57400_56600_W800,secondary,BULL_PUT,325.5545959472656,-4569.0,BEAR_CALL_BNF_58400_58800_W400,BEAR_CALL,1882.5,-95.55,BEAR_CALL_BNF_58400_59400_W1000,BEAR_CALL,3378.0,16.78234650399827
1441,2026-06-23,4,256,0.69921875,BEAR_PUT_NF_24000_24100_W100,secondary,BEAR_PUT,-87.75053405761719,4650.75,BEAR_PUT_NF_23900_24100_W200,BEAR_PUT,10855.0,4880.95,BEAR_PUT_NF_23900_24100_W200,BEAR_PUT,10855.0,16.78234650399827
1442,2026-06-23,3,256,0.69921875,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-163.3959197998047,0.0,BEAR_PUT_BNF_57200_57600_W400,BEAR_PUT,1780.5,977.25,BEAR_PUT_BNF_57200_57600_W400,BEAR_PUT,1780.5,16.78234650399827
1443,2026-06-23,2,256,0.69921875,__NO_TRADE__,synthetic_no_trade,NO_TRADE,-163.1043701171875,0.0,BEAR_PUT_BNF_57300_57600_W300,BEAR_PUT,1419.0,800.0,BEAR_PUT_BNF_57300_57600_W300,BEAR_PUT,1419.0,16.78234650399827
1444,2026-06-23,6,256,0.69921875,BEAR_CALL_BNF_58000_59000_W1000,secondary,BEAR_CALL,94.69575500488281,1902.0,BEAR_PUT_NF_23900_24000_W100,BEAR_PUT,4036.5,1631.357142857143,BEAR_PUT_NF_23900_24000_W100,BEAR_PUT,4036.5,16.78234650399827
1445,2026-06-23,6,256,0.69921875,BEAR_CALL_BNF_58000_59000_W1000,secondary,BEAR_CALL,97.8530044555664,1734.0,BEAR_PUT_BNF_57100_57500_W400,BEAR_PUT,1212.0,1131.857142857143,BEAR_CALL_BNF_58000_59000_W1000,BEAR_CALL,1734.0,16.78234650399827
1446,2026-06-23,7,256,0.69921875,BEAR_CALL_BNF_58000_59000_W1000,secondary,BEAR_CALL,90.78506469726562,1638.0,BEAR_PUT_BNF_57100_57500_W400,BEAR_PUT,1146.0,1043.4375,BEAR_CALL_BNF_58000_59000_W1000,BEAR_CALL,1638.0,16.78234650399827
1447,2026-06-23,6,256,0.69921875,BEAR_CALL_BNF_58000_59000_W1000,secondary,BEAR_CALL,94.90755462646484,1779.0,BEAR_PUT_BNF_57100_57500_W400,BEAR_PUT,1192.5,1146.642857142857,BEAR_CALL_BNF_58000_59000_W1000,BEAR_CALL,1779.0,16.78234650399827
1448,2026-06-23,5,256,0.69921875,BEAR_CALL_BNF_58000_59000_W1000,secondary,BEAR_CALL,95.41873931884766,1849.5,BEAR_CALL_BNF_58000_58400_W400,BEAR_CALL,1005.0,1176.25,BEAR_CALL_BNF_58000_59000_W1000,BEAR_CALL,1849.5,16.78234650399827
